,URL,title,word_counts,average number of words per sentence,chara_count,average word length,syllable count,complex_count,sentence length,Average Sentence Length,Percentage of Complex words,Fog Index,subjectivity,PERSONAL PRONOUNS,positive_score,negative_score,polarity_score
10,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,"How Machines, AI, Automations, and Robo-human are Effective in Finance and Banking?",699,12.051724137931034,5101,7.297567954220315,1958,573,58.0,12.051724137931034,0.8197424892703863,5.148586650880568,0.41973403169157875,"[We, all, we, we, what, this, we, its, us, us, what, we, We, what, them, themselves, It, that, it, themselves, you, it, you, what, its, which, that, its, which, it, itself, us, that, we, our, which, his, her, there, that, their, their, them, they, which, that, which, This, It, its, There, them, all, their, It, who, their, their, their, whom, they, This, which, them, It, everything, this, there, that, It, it, It, they, that]",0.134,0.053,0.11639375561545375
11,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,How Robo Human will Impact the Future?,768,9.365853658536585,4816,6.270833333333333,1861,536,82.0,9.365853658536585,0.6979166666666666,4.025508130081301,0.3785477329687856,"[It, some, you, you, what, I, you, Who, us, what, its, their, Some, us, we, all, it, his, that, this, his, you, their, another, it, it, that, Our, it, What, we, that, you, we, there, It, ’s, that, that, both, it, their, their, that]",0.133,0.065,0.10607930070203922
12,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,How AI will change the World?,871,13.825396825396826,5814,6.675086107921929,2272,644,63.0,13.825396825396826,0.7393800229621125,5.825910739343576,0.40120962370962354,"[which, their, all, their, we, us, our, we, our, which, their, It, us, what, that, their, This, it, my, I, that, what, our, it, which, its, it, there, us, our, us, it, some, our, it, them, their, they, who, their, it, it, which, them, that, It, it, someone, there, someone, A, we, which, all, that, which, that, its, it, it, them, It, our, that, that, them, we, Some, which, that, There, that, which, there, which, our, us, our, There, which, They, which, that, there, its, ITS, its, which, it, which, it, It, their, it, who, them, which, them, that, they, which, themselves, they, they, It, there, it, they, that, them, they, their, it, what, us, it, us, we, what, we, it, which, we, it, them, their, There, them, they, There, we, who, who, us, their, us, That, ourselves, we, ourselves, us, our, me, you, we]",0.143,0.036,0.14755515318015325
13,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,Future of Work: How AI Has Entered the Workplace,967,11.650602409638553,6326,6.541882109617373,2472,719,83.0,11.650602409638553,0.7435367114788004,4.957655648446941,0.4645467032967034,"[we, our, our, there, everything, some, we, What, which, what, This, that, that, that, we, it, he, This, that, its, any, that, which, nobody, it, It, which, we, it, something, that, ’s, that, you, they, us, all, That, it, you, it, they, it, some, who, that, who, that, that, there, that, that, that, them, this, this, them, It, there, it, they, it, their, which, their, that, their, their, their, their, we, It, them, their, everyone, their, they, that, their, which, it, their, that, it, we, Who, What, we, all, those, that, who, There, that, we, ourselves, we, our, we]",0.165,0.026,0.05780414030414031
14,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,How machine learning used in finance and banking?,310,14.090909090909092,2182,7.038709677419355,854,246,22.0,14.090909090909092,0.7935483870967742,5.953782991202346,0.5311677753141167,"[its, it, that, it, its, it, this, your, you, you, which, that, its, it, their, its, there, their]",0.117,0.004,0.1761308203991131
15,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,How AI will impact the future of work?,938,104.22222222222223,6010,6.40724946695096,2296,671,9.0,104.22222222222223,0.7153518123667377,41.97502961383559,0.504171019198193,"[it, it, that, themselves, who, our, it, that, that, which, it, you, that, you, you, that, that, which, that, we, which, we, it, our, its, what, all, us, we, our, this, it, this, that, that, what, they, they, it, it, you, they, that, it, that, which, we, anybody, it, anyone, anyone, who, which, that, there, their, they, you, that, that, what, anything, anything, that, it, you, it, it, it, that, they, they, they, your, there, that, there, this, there, that, that, their, this, which, which, that, this, they, that, there, your, this, their, them, they, all, this, it, they, they, that, their, we, they, we, their, their, we, we, it, this, which, them, themselves, it, what, we, it, this, itself, it, we, which, we, they, it, there, I, we, it, we, that, they, that, they, they]",0.148,0.054,0.1326305759457933
16,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,All you need to know about online marketing,551,9.839285714285714,3759,6.822141560798548,1421,431,56.0,9.839285714285714,0.7822141560798548,4.248599948146228,0.44819238301381165,"[you, you, you, this, me, which, everyone, there, There, their, their, There, every, All, something, their, what, everybody, their, their, You, your, you, that, that, who, This, they, They, all, you, it, you, you, this, It, they, them, that, You, that, someone, You, there, your, they, It, Anyone, their, They, your, their, that, your, your, you, which, The, who, your, you, One, their, You, your, This, their, who, their, their, that, that, who, their]",0.134,0.006,0.18236446093588943
17,https://insights.blackcoffer.com/evolution-of-advertising-industry/,Evolution of Advertising Industry,428,10.439024390243903,3165,7.394859813084112,1163,345,41.0,10.439024390243903,0.8060747663551402,4.498039662639617,0.34342171717171716,"[We, that, it, this, this, These, their, that, their, it, that, it, that, that, their, itself, This, that, There, that, that, whom, they, it, their]",0.093,0.016,0.0876316738816739
18,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,How Data Analytics can help your business respond to the impact of COVID-19?,195,16.25,1319,6.764102564102564,499,148,12.0,16.25,0.7589743589743589,6.803589743589744,0.3912768712768713,"[we, ’s, we, they, that, they, that, they, it, It, it, which, they, their, everything, anything, that]",0.094,0.047,0.09166796166796166
19,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,Environmental impact of the COVID-19 pandemic – Lesson for the Future,790,14.107142857142858,5255,6.651898734177215,2030,629,56.0,14.107142857142858,0.7962025316455696,5.961338155515371,0.3958860980289551,"[There, their, There, It, their, this, some, their, This, This, There, that, they, Some, This, they, they, it, their, This, this, their, This, it, its, it, They, we, there, that, we, you, you, it, you, you, your, it, your, you, your, your]",0.071,0.103,0.0441591080876795
20,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,How Data Analytics and AI are used to halt the COVID-19 Pandemic?,419,14.448275862068966,2662,6.353221957040573,1008,301,29.0,14.448275862068966,0.7183770883054893,6.066661180149783,0.4100283050283051,"[we, It, our, It, us, its, Some, WHO, its, It, that, they, These, that, it, it, which, there, we, it, there, which, what, that, he, their, they, It, they, them, there, some]",0.071,0.022,0.15593822843822838
21,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,"What is the difference between Artificial Intelligence, Machine Learning, Statistics, and Data Mining?",1000,9.00900900900901,6648,6.648,2548,769,111.0,9.00900900900901,0.769,3.911203603603604,0.4757927332299194,"[this, all, This, this, all, which, each, what, their, each, we, what, what, that, it, it, which, it, that, this, This, they, That, itself, it, Both, Both, both, these, there, that, its, There, which, us, you, you, you, that, you, you, there, our, you, you, you, you, This, you, you, you, you, This, both, it, which, it, who, their, That, which, That, this, It, that, which, we, we, we, it, It, us, you, our, it, you, you, it, our, it, what, we, we, our, we, it, which, their, This, that, that, it, it, itself, which, It, which, We, our, you, you, there, you, you, it, That, what, whatever, that, its, it, which, its, That, their, all, This]",0.16,0.06,0.19193558535267086
22,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,How Python became the first choice for Data Science.,393,8.931818181818182,2653,6.750636132315521,992,254,44.0,8.931818181818182,0.6463104325699746,3.8312514457552624,0.5027521367521367,"[we, that, there, we, this, It, you, you, it, that, everything, you, that, This, It, ’s, it, you, You, you, that, These, that, It, you, your, It, that, that, you, I, it, you, their, we, It, which, that, it, you, you]",0.182,0.005,0.27188644688644686
23,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,How Google fit measure heart and respiratory rates using a phone camera?,233,13.705882352941176,1434,6.15450643776824,555,177,17.0,13.705882352941176,0.759656652360515,5.786215602120677,0.43758503401360543,"[It, their, its, its, This, their, those, who, their, their, them, their, it, that, its, your, your, your, your, our, someone, it]",0.112,0.0,0.12852891156462584
24,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,What is the future of mobile apps?,675,13.775510204081632,4121,6.105185185185185,1557,448,49.0,13.775510204081632,0.6637037037037037,5.775685563114134,0.46634746339802513,"[what, I, it, I, my, what, themself, that, that, it, who, both, ’s, what, it, there, every, It, They, what, you, it, you, there, What, You, there, you, yourself, you, who, your, you, I, that, you, you, You, you, you, which, you, their, It, You, Your, you, your, Your, its, you, you, which, you, you, you, your, you, you, yourself, you, what, its, that, Some, their, it, which, its]",0.102,0.014,0.16227442969016
25,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,Impact of AI in health and medicine,399,16.625,2704,6.776942355889724,1061,311,24.0,16.625,0.7794486215538847,6.961779448621555,0.3756125884697314,"[those, that, that, those, They, they, them, which, that, their, which, they, themselves, They, those, that, its, we]",0.156,0.017,0.12596268810554526
26,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,What patients like and dislike about telemedicine?,194,6.928571428571429,1394,7.185567010309279,537,141,28.0,6.928571428571429,0.7268041237113402,3.0621502209131077,0.5095454545454545,"[which, there, that, It, this, It, that, This, There, that, There, they, They, They, they, there, who, they, they, which, their, it, they, their, they, their, There, who, It, their, there, There, which]",0.204,0.032,0.22744949494949493
27,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,How we forecast future technologies?,98,8.909090909090908,717,7.316326530612245,265,81,11.0,8.909090909090908,0.826530612244898,3.8942486085343226,0.2803312629399586,"[our, each, we, It, it, It, nothing, they]",0.081,0.023,0.04611801242236026
28,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,Can robots tackle late-life loneliness?,414,7.392857142857143,2599,6.277777777777778,1003,304,56.0,7.392857142857143,0.7342995169082126,3.2508626639061426,0.48135964912280715,"[everyone, his, someone, We, This, everyone, their, They, his, we, our, we, our, They, their, They, Everyone, his, himself, them, their, his, their, their, their, they, their, their, They, They, they, this, they, they, their, they, They, They, that, This, They, their, their, their, them, they, them, They, their, They, anything, his, their, They, their, them, we, whom, we, We, someone, who, us, us, our, we, We, we, his, our, We, which, we, we, our, we, ourselves, We, It, our, our, our, It, us, it, his, him, our, our, us, They, our, their, They, they, they, It, their, They, they, themselves, They, They, themselves, their, They, themselves, He, his, he, he, he, It, We]",0.136,0.158,0.05008615288220553
29,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,Embedding care robots into society and practice: Socio-technical considerations,103,10.3,633,6.145631067961165,242,81,10.0,10.3,0.7864077669902912,4.434563106796117,0.45642857142857146,"[that, their, they, You, them, they, they, we, them, it]",0.248,0.023,0.3378571428571428
30,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,Management challenges for future digitalization of healthcare services,717,11.95,5198,7.249651324965132,2032,563,60.0,11.95,0.7852161785216178,5.094086471408647,0.3976969696969696,"[their, it, their, it, It, that, It, it, it, which, it, who, they, It, This, which, They, It, it, It, who, which, It, it, it, It, It, who, there, there, This, it, their, This, their, there, They, them, which, This, nothing, it, their, their, You, them, their, their, they, their, who, that, they, They, they, their, their, them]",0.143,0.04,0.09488239538239539
31,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,Are we any closer to preventing a nuclear holocaust?,307,15.35,2000,6.514657980456026,754,215,20.0,15.35,0.7003257328990228,6.420130293159609,0.39726201519568866,"[my, What, we, our, you, all, what, their, It, we, them, what, they, what, we, my, we, who, its, that, We, who, who, who, who, who, who, who, I, Everyone, that, their, there]",0.094,0.196,0.050444275112642455
32,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,Will technology eliminate the need for animal testing in drug development?,572,11.215686274509803,3695,6.45979020979021,1376,429,51.0,11.215686274509803,0.75,4.786274509803921,0.4785533051604483,"[yourself, who, you, You, you, You, it, you, You, your, you, your, you, Your, everyone, it, You, your, your, you, it, which, they, it, It, There, which, it, that, some, All, us, ourselves, it, it, it, our, it, we, it, We, This, their, which, it, it, which, which, them, it, This, it, It, which, they, it, which, they, which, they, that, which, they, This, that, they, we, it, them, We, we, we, them]",0.076,0.094,0.03834140726997871
33,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,Will we ever understand the nature of consciousness?,985,13.31081081081081,7140,7.248730964467005,2736,795,74.0,13.31081081081081,0.8071065989847716,5.647166963918234,0.40256850226123964,"[it, our, their, themselves, their, our, that, it, what, it, There, our, both, we, this, that, which, its, its, it, He, there, we, he, He, itself, his, his, his, their, his, both, his, his, what, their, them, that, they, it, the, which, each, This, it, which, what, you, you, it, that, they, our, we, us, which, us, them, we, what, their, This, that, they, we, its, that, that, we, there, that, there, we, it, there, we, which, us, its, this, us, our, it, us, it, our, we, we]",0.051,0.048,0.08824155360468211
34,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,Will we ever colonize outer space?,902,13.072463768115941,5758,6.383592017738359,2197,655,69.0,13.072463768115941,0.7261640798226164,5.519451139175423,0.4999897174897173,"[We, all, we, our, it, what, their, its, he, their, one, that, we, it, I, them, they, they, which, they, they, their, which, their, they, this, they, they, what, which, this, their, it, that, their, we, that, which, there, we, it, which, that, he, nothing, we, our, we, what, we, we, that, we, it, this, it, what, what, everyone, its, which, which, that, that, what, we, which, They, its, we, this, we, you, which, that, This, their, they, we, there, which, they, It, something, it, it, some, that, we, our, we, it, it, we, it, Which]",0.115,0.044,0.12432342244842245
35,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,What is the chance Homo sapiens will survive for the next 500 years?,829,10.109756097560975,5224,6.301568154402895,1976,573,82.0,10.109756097560975,0.6911942098914354,4.320380122980964,0.398343484680694,"[We, it, We, their, What, we, our, we, our, that, his, we, everything, we, we, his, they, our, its, its, there, that, us, it, it, that, we, our, our, our, our, All, a, there, that, our, that, us, those, who, that, us, us, what, that, it, both, what, some, what, that, our, What, They, their, that, What, that, It, they, their, what, they, what, All, a, there, that, it, what, there, Our, our, we, That, our, its, our, which, who, it, who, there, there, their, It, someone, we, our, our, that, we, we, them, all, its, us, their, what, that, we, that, there, who]",0.111,0.051,0.06454872646733112
36,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,Why does your business need a chatbot?,405,6.532258064516129,2634,6.503703703703704,1002,286,62.0,6.532258064516129,0.7061728395061728,2.8953723616089206,0.47281052281052294,"[that, He, he, what, he, his, his, he, His, he, he, His, him, this, He, his, his, which, his, his, his, he, his, he, He, Something, his, He, what, his, It, It, his, he, he, his, he, his, he, he, He, his, they, he, He, him, his, He, all, that, ’s, his, This, which, His, which, he, it, His, which, them, We, all, that, which, A, They, What, It, who, He, them, his, there, They, that, he, he, that, it, his, he, there, any, he, that, their, his, it, their, It, what, It, It, his, he, He, his, His, you, his, you, your]",0.139,0.052,0.17849927849927852
37,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,How you lead a project or a team without any technical expertise?,666,10.246153846153845,4312,6.474474474474475,1638,484,65.0,10.246153846153845,0.7267267267267268,4.389152229152229,0.43684318555008217,"[you, what, I, it, they, it, their, those, who, this, his, Our, our, our, it, their, we, ’s, what, who, It, everybody, what, that, who, that, it, himself, herself, it, he, she, it, They, what, they, their, their, their, they, them, their, them, him, their, Everyone, something, that, it, their, they, which, it, their, who, who, them, they, These, those, who, they, their, it, he, she, he, she, which, who, what, he, she, They, his, his, His, him, he, we, their, Their, what, it, he, she, his, he, she, its, he, she, his, her, which, we, you, what, What, He, she, what, it, that, what, it, their, it, that, they, their, its, you]",0.127,0.021,0.2201765188834155
38,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,Can You Be Great Leader Without Technical Expertise,233,14.5625,1528,6.55793991416309,606,168,16.0,14.5625,0.721030042918455,6.1134120171673825,0.5148629148629151,"[his, her, themselves, They, something, you, it, my, we, it, we, we, They, that, They, they, it, we, it, us, we, he, that, he, who, his, it, That, his, they, they, their, their, nobody, we, which, your, they, those, who, those, who]",0.166,0.035,0.25395622895622894
39,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,How does artificial intelligence affect the environment,949,13.557142857142857,6266,6.602739726027397,2473,725,70.0,13.557142857142857,0.7639620653319283,5.728441968989914,0.453966608104539,"[we, it, There, who, that, There, who, it, everyone, what, it, we, its, that, we, it, that, them, that, that, which, This, it, it, we, some, it, it, there, that, that, their, their, What, this, that, its, This, that, what, it, This, There, which, us, which, It, its, us, There, There, it, What, We, all, it, what, Our, it, who, it, that, what, their, there, we, its, which, There, which, It, That, that]",0.132,0.024,0.12155610912076428
40,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,How to Overcome Your Fear of Making Mistakes,507,6.584415584415584,3262,6.433925049309665,1259,352,77.0,6.584415584415584,0.6942800788954635,2.911478265324419,0.5767808551992226,"[you, your, them, it, your, Our, who, Your, you, we, This, these, I, your, it, you, you, it, you, this, who, that, your, I, I, my, my, your, them, It, I, you, your, ’s, your, it, your, all, that, them, they, your, yourself, each, those, you, each, your, It, you, we, your, you, you, it, you, it, your, that, We, What, your, your, these, you, What, it, your, What, you, you, your, you, you, What, your, it, your, we, our, you, You, you, your, you, you, who, They, you, it, you, your, This, you, what, you, It, you, your, you, you, they, something, what, us, It, it, our, This, it, we, They, their, This, it, We, our, what, you, they, You, what, everyone, This, Your, you, you, this, its, you, you, that, you, you, you, it]",0.16,0.189,0.07680677032717849
41,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,Is Perfection the Greatest enemy of Productivity?,571,7.415584415584416,3495,6.120840630472855,1290,367,77.0,7.415584415584416,0.6427320490367776,3.2233265858484774,0.6234313725490195,"[What, oneself, someone, it, we, what, we, we, it, us, this, who, All, They, themselves, each, he, his, he, he, us, their, He, it, himself, it, his, his, he, it, he, he, which, he, his, his, he, They, He, He, his, his, he, his, each, them, They, their, he, his, It, he, it, he, it, he, his, there, it, he, him, his, it, he, his, he, He, his, he, He, his, he, his, all, them, their, which, someone, it, he, He, he, It, who, his, it, he, what, he, he, he, he, he, He, his, his, his, itself, You, they, their, both, it, their, which, some, some, Their, their, their, he, You, something, it, you, that, you, you, anything, You, your, something, that, you, It, that, your, you, your, You, You, you, your, it, that, your, your, which, It, your]",0.155,0.063,0.2626820728291317
42,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,Global financial crisis 2008 causes/effects and its solution,721,15.673913043478262,4415,6.123439667128988,1605,515,46.0,15.673913043478262,0.7142857142857143,6.5552795031055915,0.4355333189399124,"[who, which, there, which, it, which, their, It, it, it, they, them, they, it, They, some, that, them, that, they, their, anything, their, This, this, who, their, that, they, who, some, who, their, them, that, which, that]",0.132,0.123,0.10753286396143541
43,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,Gender diversity and Equality in the tech industry,869,10.597560975609756,5715,6.576524741081703,2159,611,82.0,10.597560975609756,0.7031070195627158,4.520267198068988,0.35501479812704323,"[there, you, which, it, they, there, their, that, we, that, everyone, It, everyone, we, our, their, themselves, this, we, it, our, which, our, it, their, that, them, We, it, There, which, we, their, their, this, their, which, there, there, it, It, there, their, they, We, who, this, It, something, we, our, these, we, it, There, their, there, There, itself, that, there, any, that, everyone, their, it, they, which, their, that, their, who, It, It, that, there, there, which, It, their, what]",0.123,0.058,0.10186831875607386
44,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,How to overcome your fear of making mistakes?,539,6.822784810126582,3476,6.448979591836735,1341,374,79.0,6.822784810126582,0.6938775510204082,3.0066649444587963,0.5635668934240364,"[its, us, that, we, you, your, them, it, your, Our, who, Your, you, we, This, these, I, your, it, you, you, it, you, this, who, that, your, I, I, my, my, your, them, It, I, you, your, ’s, your, it, your, all, that, them, they, your, yourself, each, those, you, each, your, It, you, we, your, you, you, it, you, it, your, that, We, What, your, your, these, you, What, it, your, What, you, you, your, you, you, What, your, it, your, we, our, you, You, you, your, you, you, who, They, you, it, you, your, This, you, what, you, It, you, your, you, you, they, something, what, us, It, it, our, This, it, we, They, their, This, it, We, our, what, you, they, You, what, everyone, This, Your, you, you, this, its, you, you, that, you, you, you, it]",0.157,0.189,0.07263869992441419
